0.004560	0.003671	-15908.141877
0.004600	0.003145	-23387.635020
0.004640	0.004548	-11474.014029
0.004680	0.003289	-19664.452207
0.004720	-0.000525	-15740.478393
0.004760	0.002371	-17626.494050
0.004800	0.005752	-21056.456200
0.004840	-0.000926	-22440.226936
0.004880	-0.000777	-8698.320336
0.004920	5.796110E-5	-13981.186833
0.004960	0.000539	-12124.862767
0.005000	-0.000931	-27907.677235
0.005040	0.002112	-18470.240882
0.005080	0.005314	-19234.475191
0.005120	0.001337	-14283.661807
0.005160	0.002798	-20268.251443
0.005200	0.006475	-20951.984589
0.005240	0.001949	-13677.269419
0.005280	0.006722	-15727.739534
0.005320	0.007826	-21936.118188
0.005360	0.007930	-19811.338060
0.005400	0.005302	-17627.579932
0.005440	0.003699	-22775.732184
0.005480	0.007876	-23809.767751
0.005520	0.005800	-26188.401252
0.005560	0.006450	-23455.478359
0.005600	0.010088	-24181.528504
0.005640	0.009224	-23141.155922
0.005680	0.009028	-26083.816190
0.005720	0.005677	-15392.266701
0.005760	0.007274	-15641.857581
0.005800	0.006373	-22503.224323
0.005840	0.006640	-18432.413277
0.005880	0.009577	-24036.247164
0.005920	0.009865	-19784.385487
0.005960	0.007080	-24522.463164
0.006000	0.005866	-8779.388750
0.006040	0.002369	-25912.911266
0.006080	0.003276	-14246.628355
0.006120	0.001734	-10331.098492
0.006160	0.002214	-22619.186839
0.006200	0.004481	-18623.398922
0.006240	0.005441	-17974.495048
0.006280	0.007422	-18712.311621
0.006320	0.006750	-24875.763916
0.006360	0.004787	-15885.727320
0.006400	0.005496	-10278.700615
0.006440	0.002116	-15847.883508
0.006480	0.006862	-20087.524956
0.006520	0.007224	-22078.239124
0.006560	0.006580	-12503.398130
0.006600	0.006763	-23208.205108
0.006640	0.006129	-14405.912716
0.006680	0.006381	-9585.956265
0.006720	0.008683	-18366.984811
0.006760	0.009373	-19987.883090
0.006800	0.003932	-14774.853417
0.006840	0.004001	-19221.995647
0.006880	0.006112	-15601.112680
0.006920	-6.270119E-5	-19231.817210
0.006960	0.003368	-19337.212632
0.007000	0.008071	-20061.690679
0.007040	0.003648	-16719.296030
0.007080	0.001679	-18940.087610
0.007120	-0.000837	-11473.495399
0.007160	-0.000203	-14585.926087
0.007200	-0.001042	-12678.371061
0.007240	0.001204	-14625.974078
0.007280	0.006305	-21405.202730
0.007320	0.001401	-13325.783872
0.007360	-0.000781	-8348.812068
0.007400	0.001335	-17256.661953
0.007440	0.002456	-17569.590571
0.007480	0.000286	-14465.150032
0.007520	0.006007	-16648.600224
0.007560	0.009935	-11594.239039
0.007600	0.005329	-21717.029258
0.007640	-0.000614	-11471.258805
0.007680	0.004430	-16054.719794
0.007720	0.003962	-16336.481966
0.007760	0.003721	-16594.954392
0.007800	0.005429	-13650.073737
0.007840	0.004920	-16616.558589
0.007880	0.002025	-18517.501077
0.007920	0.002360	-13838.693131
0.007960	0.007895	-15764.740572
0.008000	0.007898	-27607.130918
0.008040	0.003762	-17814.918957
0.008080	0.006173	-18953.490964
0.008120	0.001263	-19456.805560
0.008160	0.003280	-22004.334292
0.008200	0.000178	-17051.705702
0.008240	0.003540	-16335.379876
0.008280	0.002209	-26657.842800
0.008320	-0.001540	-11032.724388
0.008360	-0.001162	-22953.460339
0.008400	0.004468	-18168.300746
0.008440	-0.000818	-7979.903781
0.008480	0.002556	-22199.614845
0.008520	0.004389	-18228.380836
0.008560	-0.001071	-16707.594432
0.008600	-0.001064	-13870.118892
0.008640	0.000164	-31255.096116
0.008680	0.005736	-16728.971728
0.008720	-0.000799	-20562.703852
0.008760	0.003429	-13458.537048
0.008800	0.005598	-15910.945723
0.008840	0.003826	-20037.882302
0.008880	0.000577	-7834.816927
0.008920	0.005626	-14435.993280
0.008960	0.005457	-24480.648588
0.009000	0.004774	-24030.428779
0.009040	0.003090	-20509.365957
0.009080	0.004298	-15239.481427
0.009120	0.003200	-22722.086352
0.009160	0.006138	-16292.787355
0.009200	0.006552	-23258.398807
0.009240	0.006922	-20805.665988
0.009280	0.005323	-19125.238663
0.009320	0.002995	-14215.769846
0.009360	0.004362	-19987.883090
0.009400	0.002365	-22346.452077
0.009440	0.005165	-14589.669950
0.009480	0.005348	-16638.908318
0.009520	0.001115	-13597.675860
0.009560	0.000171	-13213.079004
0.009600	0.002908	-17473.092902
0.009640	0.001168	-25536.029037
0.009680	0.000734	-21601.504336
0.009720	-0.000120	-15381.051319
0.009760	0.006661	-25849.816636
0.009800	0.002592	-24619.398427
0.009840	0.002094	-14291.716785
0.009880	0.005771	-23004.901992
0.009920	0.004382	-22207.864310
0.009960	0.003256	-20474.536684
0.010000	0.004762	-22896.394788
0.010040	0.004328	-16878.045554
0.010080	0.005900	-9008.979945
0.010120	0.007137	-11405.198258
0.010160	0.007021	-20563.076618
0.010200	0.004354	-15162.189290
0.010240	0.004749	-16781.823408
0.010280	0.008181	-15880.265493
0.010320	0.004282	-28669.285977
0.010360	0.006401	-21278.754156
0.010400	0.006504	-22573.628400
0.010440	0.001564	-12730.153065
0.010480	0.004863	-15125.415153
0.010520	0.001107	-19560.758541
0.010560	-0.000235	-21259.548624
0.010600	0.001858	-19055.288388
0.010640	0.003348	-20825.795330
0.010680	-0.003132	-21417.536409
0.010720	-0.000174	-23434.408999
0.010760	0.000374	-13652.132052
0.010800	-0.002877	-23988.630410
0.010840	0.001477	-20624.518113
0.010880	0.002702	-23684.826446
0.010920	0.000905	-26459.563915
0.010960	-0.001649	-15089.564827
0.011000	0.002154	-21643.464777
0.011040	0.001265	-17909.439348
0.011080	0.003776	-19674.338599
0.011120	0.005492	-18495.848258
0.011160	0.005102	-25723.757035
0.011200	0.004846	-15509.153028
0.011240	0.002138	-19246.144375
0.011280	0.005537	-14483.691069
0.011320	0.005121	-13439.769110
0.011360	0.002291	-17465.491725
0.011400	0.002796	-15409.640820
0.011440	0.002231	-18053.278248
0.011480	-0.000531	-10424.306100
0.011520	0.001518	-18839.051925
0.011560	0.002705	-19630.222600
0.011600	0.001061	-22650.207420
0.011640	0.000731	-19882.552497
0.011680	0.001553	-18121.526767
0.011720	-0.001933	-12304.292678
0.011760	-0.005929	-21951.077433
0.011800	-0.003122	-22086.747904
0.011840	-0.000405	-18633.609458
0.011880	-0.002954	-15459.121401
0.011920	0.000389	-22635.491282
0.011960	0.004552	-21620.482968
0.012000	-0.001201	-25165.710724
0.012040	-0.002198	-23159.453851
0.012080	8.780231E-5	-13555.180581
0.012120	0.000847	-21358.574616
0.012160	-0.001813	-22317.830162
0.012200	0.001798	-16697.999769
0.012240	0.001493	-19631.373312
0.012280	0.000675	-13169.400600
0.012320	0.000853	-16191.281661
0.012360	0.000160	-18375.331519
0.012400	3.071478E-5	-18302.026353
0.012440	0.002595	-9318.861609
0.012480	0.005156	-14692.601877
0.012520	0.008231	-15327.632388
0.012560	0.005654	-20202.709526
0.012600	0.006059	-17166.825444
0.012640	0.005564	-12387.954244
0.012680	0.007121	-22391.135328
0.012720	0.006693	-8643.167234
0.012760	0.008277	-21925.680751
0.012800	0.006684	-10042.026873
0.012840	0.001658	-17950.184248
0.012880	0.002425	-12665.372887
0.012920	0.000308	-17195.317701
0.012960	-0.002384	-20912.892823
0.013000	-0.002420	-16562.183433
0.013040	0.002687	-14974.347842
0.013080	0.004795	-21446.433847
0.013120	0.001302	-6911.525157
0.013160	-0.000577	-12578.064700
0.013200	0.001610	-19732.635897
0.013240	-0.000626	-14870.200375
0.013280	-0.001078	-19656.024463
0.013320	0.005079	-21941.353113
0.013360	0.003669	-21951.985036
0.013400	0.002089	-22460.421108
0.013440	0.001519	-24198.724344
0.013480	0.003538	-13956.989484
0.013520	0.004131	-26075.226374
0.013560	0.006208	-24137.525956
0.013600	0.007013	-14295.801000
0.013640	0.010264	-20456.530485
0.013680	0.006434	-18181.882380
0.013720	0.006456	-15770.477920
0.013760	0.007099	-12299.981563
0.013800	0.001656	-27734.243988
0.013840	0.001075	-20918.549136
0.013880	0.004990	-18456.805113
0.013920	0.003301	-22507.551645
0.013960	-0.000827	-20870.510995
0.014000	0.004443	-14381.601916
0.014040	-0.000226	-15716.734845
0.014080	-0.000341	-13816.019258
0.014120	-0.001995	-20091.690206
0.014160	0.001948	-12374.664340
0.014200	0.000616	-21808.097515
0.014240	0.001056	-16013.359020
0.014280	0.001045	-15784.464734
0.014320	-0.000791	-18307.747495
0.014360	-0.002782	-11070.924758
0.014400	-0.002076	-26211.075124
0.014440	0.002241	-17742.197251
0.014480	0.003234	-10634.562105
0.014520	0.001514	-8974.636888
0.014560	0.001206	-25171.042893
0.014600	0.005036	-15722.067014
0.014640	7.482787E-5	-20431.798298
0.014680	0.006712	-24416.046688
0.014720	0.005025	-17056.551655
0.014760	0.006927	-15084.313694
0.014800	0.006108	-11333.837956
0.014840	0.005278	-15820.655412
0.014880	0.006329	-13736.490528
0.014920	0.003251	-13294.730877
0.014960	0.003444	-13188.330609
0.015000	0.005014	-23976.475010
0.015040	0.002274	-11723.070072
0.015080	0.002688	-16472.363131
0.015120	0.002598	-16752.293889
0.015160	-0.000220	-17422.283330
0.015200	-0.000709	-17236.532611
0.015240	0.001234	-13819.795536
0.015280	0.002632	-16265.024421
0.015320	0.001759	-16304.505160
0.015360	-0.000971	-16046.308257
0.015400	0.003671	-14634.093885
0.015440	0.002268	-17057.167528
0.015480	0.001509	-22850.577033
0.015520	0.005202	-18352.706268
0.015560	0.007441	-17788.760536
0.015600	0.005429	-10190.338960
0.015640	0.002779	-30434.590408
0.015680	0.007156	-19301.135404
0.015720	0.001743	-18963.798744
0.015760	0.001837	-14007.653191
0.015800	0.007618	-25290.457543
0.015840	0.006325	-14504.274213
0.015880	0.005615	-16588.277025
0.015920	0.006413	-24720.191004
0.015960	0.005355	-19462.461873
0.016000	0.006197	-22212.758884
0.016040	0.006571	-20571.634020
0.016080	0.008735	-19365.931790
0.016120	0.008801	-16771.256313
0.016160	0.005708	-19532.120419
0.016200	0.008301	-13641.953930
0.016240	0.003997	-25979.620101
0.016280	0.002000	-18565.231281
0.016320	0.001166	-18301.345651
0.016360	0.005331	-17197.278772
0.016400	0.003455	-19237.408694
0.016440	0.006849	-13152.885463
0.016480	0.004404	-17825.453637
0.016520	0.008607	-19520.483649
0.016560	0.004956	-19372.203976
0.016600	0.005098	-18083.650540
0.016640	0.006406	-17774.935795
0.016680	0.006839	-14695.746074
0.016720	0.002226	-20173.633809
0.016760	0.004194	-19325.267925
0.016800	0.004092	-11518.924180
0.016840	0.001281	-23762.945150
0.016880	0.002072	-14892.841833
0.016920	0.004048	-14395.410451
0.016960	0.006316	-20708.001400
0.017000	0.004557	-16380.646586
0.017040	0.008619	-21451.377043
0.017080	0.007167	-24576.384518
0.017120	0.005710	-24257.669930
0.017160	0.006245	-18530.256144
0.017200	0.008120	-20656.057324
0.017240	0.009346	-17736.022308
0.017280	0.006445	-19297.699478
0.017320	0.006472	-22574.325309
0.017360	0.011502	-12549.232092
0.017400	0.007640	-20840.657332
0.017440	0.003567	-16334.018472
0.017480	0.008216	-17084.930462
0.017520	0.005264	-18882.778951
0.017560	0.000757	-13466.932377
0.017600	0.003287	-11994.978266
0.017640	0.007365	-16216.921452
0.017680	0.003507	-15811.498344
0.017720	0.005117	-21851.484189
0.017760	0.004908	-12979.873603
0.017800	0.003635	-13734.561871
0.017840	0.000837	-12215.493429
0.017880	0.004208	-15539.330834
0.017920	0.007136	-10380.222516
0.017960	0.007885	-18633.333936
0.018000	0.005902	-16450.985834
0.018040	0.007241	-12156.142663
0.018080	0.006692	-15973.894488
0.018120	0.002301	-21621.747129
0.018160	0.004149	-15960.377683
0.018200	0.003686	-19038.967737
0.018240	0.003765	-22635.734390
0.018280	0.003122	-17703.688944
0.018320	0.006332	-19067.071022
0.018360	0.002579	-14753.654400
0.018400	0.006904	-21537.404860
0.018440	0.001296	-19010.994110
0.018480	0.004303	-18696.396151
0.018520	0.003563	-16620.464524
0.018560	0.006365	-20061.334120
0.018600	0.005422	-16644.321523
0.018640	0.003242	-16605.732180
0.018680	0.000310	-25549.869986
0.018720	0.002451	-19873.314393
0.018760	-6.529608E-5	-17064.169039
0.018800	0.002026	-17452.039749
0.018840	0.004861	-12230.452675
0.018880	0.005439	-7916.420179
0.018920	0.002111	-19605.182476
0.018960	0.001728	-12692.649604
0.019000	0.000924	-12384.080724
0.019040	-0.001454	-12106.791739
0.019080	0.004644	-12546.314796
0.019120	0.006528	-18835.032540
0.019160	0.002642	-20398.930096
0.019200	0.002218	-23576.059927
0.019240	0.005127	-18591.940747
0.019280	0.006385	-18178.867840
0.019320	0.004894	-17512.557434
0.019360	0.010670	-13338.555146
0.019400	0.013674	-18577.694618
0.019440	0.010646	-13851.772341
0.019480	0.008309	-12633.055730
0.019520	0.009575	-19830.851529
0.019560	0.009631	-18477.355843
0.019600	0.007512	-18156.275004
0.019640	0.006709	-10251.034924
0.019680	0.010534	-19592.767761
0.019720	0.007032	-17896.911182
0.019760	0.004363	-15897.185810
0.019800	0.006628	-30416.162822
0.019840	0.007076	-23920.997764
0.019880	0.005333	-16757.091220
0.019920	0.008894	-10092.739202
0.019960	0.009316	-21887.237272
0.020000	0.007383	-19652.037492
0.020040	0.004352	-11625.745836
0.020080	0.008104	-17415.816657
0.020120	0.006087	-10661.141913
0.020160	0.009190	-14679.571288
0.020200	0.008587	-22237.782801
0.020240	0.006303	-8249.316067
0.020280	0.009118	-12061.200885
0.020320	0.007783	-17727.059726
0.020360	0.007003	-13037.425370
0.020400	0.008556	-12961.446016
0.020440	0.005815	-10806.293596
0.020480	0.007274	-22973.038636
0.020520	0.009112	-18345.931658
0.020560	0.009815	-12013.357231
0.020600	0.008305	-17135.658998
0.020640	0.008920	-20742.052728
0.020680	0.006033	-17228.899020
0.020720	0.007843	-26620.128645
0.020760	0.006960	-14569.281292
0.020800	0.009814	-16660.982524
0.020840	0.003301	-22969.505467
0.020880	0.007590	-18091.511032
0.020920	0.011114	-21592.703827
0.020960	0.006587	-21589.267900
0.021000	0.001420	-21283.940460
0.021040	0.002802	-12715.064162
0.021080	0.004563	-19208.203320
0.021120	0.001693	-24429.806601
0.021160	0.003714	-25640.338576
0.021200	0.005183	-21915.907809
0.021240	0.005882	-15852.291866
0.021280	0.003150	-19229.839932
0.021320	0.004153	-20216.955655
0.021360	0.004531	-16392.704743
0.021400	0.005478	-12869.761886
0.021440	0.003677	-18775.649359
0.021480	0.006807	-23137.719996
0.021520	0.005675	-9538.161232
0.021560	0.003186	-18218.575480
0.021600	0.005787	-16612.409546
0.021640	0.007136	-20708.212094
0.021680	0.005074	-16671.711691
0.021720	0.002367	-18148.641412
0.021760	0.002561	-17515.701631
0.021800	0.004219	-28105.291624
0.021840	0.005581	-15381.877886
0.021880	0.005848	-15234.392366
0.021920	0.007864	-19649.103988
0.021960	0.002105	-20225.010633
0.022000	0.001355	-24195.174967
0.022040	0.002884	-22625.831791
0.022080	0.002502	-19883.119749
0.022120	0.004530	-10743.020688
0.022160	0.008402	-21594.924213
0.022200	0.003477	-19972.599700
0.022240	0.000977	-10066.532160
0.022280	0.003365	-26419.710410
0.022320	0.000296	-15670.187767
0.022360	-0.000955	-17940.119577
0.022400	0.004950	-17122.628409
0.022440	0.004733	-25005.032544
0.022480	0.004686	-20013.295980
0.022520	0.003898	-13733.038394
0.022560	0.002951	-18544.097092
0.022600	0.004432	-15033.487915
0.022640	0.004597	-20317.245808
0.022680	0.004200	-15659.150664
0.022720	0.006738	-22835.326058
0.022760	0.004317	-16586.202504
0.022800	0.002367	-12629.652218
0.022840	0.004573	-11060.633186
0.022880	0.005741	-14508.844644
0.022920	0.006660	-8455.244750
0.022960	0.007763	-13511.793907
0.023000	0.010185	-18270.697836
0.023040	0.007266	-17624.257456
0.023080	0.007775	-21748.357776
0.023120	0.008081	-17372.429983
0.023160	0.009871	-20619.574917
0.023200	0.009832	-12273.482791
0.023240	0.010258	-17436.286351
0.023280	0.007457	-8794.072473
0.023320	0.008019	-26853.317839
0.023360	0.005073	-10037.975073
0.023400	0.005139	-24348.430250
0.023440	0.004846	-12832.015317
0.023480	0.002384	-16694.255906
0.023520	0.007366	-15467.873289
0.023560	0.005627	-17721.208927
0.023600	0.006101	-12641.677960
0.023640	0.004689	-21800.269437
0.023680	0.005374	-12009.516124
0.023720	0.004265	-19828.744593
0.023760	0.005161	-16065.805519
0.023800	0.009965	-19565.944845
0.023840	0.012614	-12575.909143
0.023880	0.002795	-15352.234917
0.023920	0.007607	-10758.255456
0.023960	0.006460	-21099.291830
0.024000	0.007831	-24150.994140
0.024040	0.007060	-16140.909684
0.024080	0.010242	-14922.938604
0.024120	0.010070	-22024.107076
0.024160	0.003586	-16324.132080
0.024200	0.006171	-13902.030868
0.024240	0.007289	-16212.237571
0.024280	0.005440	-16673.980699
0.024320	0.006962	-14287.373256
0.024360	0.006231	-9373.334008
0.024400	0.006455	-20592.670965
0.024440	0.005561	-15676.540989
0.024480	0.001963	-17927.396925
0.024520	0.002705	-24945.211768
0.024560	0.000964	-10620.948057
0.024600	0.001195	-21608.133081
0.024640	0.001936	-15984.542618
0.024680	0.000193	-17108.576767
0.024720	0.002324	-16799.343391
0.024760	0.004136	-24816.007970
0.024800	0.002887	-20820.301089
0.024840	0.002896	-17595.927271
0.024880	0.000663	-17233.534279
0.024920	0.008467	-16917.899059
0.024960	0.003948	-27366.988836
0.025000	0.003729	-6487.658256
0.025040	0.007777	-19598.602353
0.025080	0.004962	-19556.090868
0.025120	0.005855	-25100.428123
0.025160	0.004115	-19100.279575
0.025200	0.006260	-22070.167939
0.025240	0.007891	-21211.105303
0.025280	0.005811	-13558.859616
0.025320	0.004635	-17103.682192
0.025360	0.006441	-17372.511019
0.025400	0.002792	-13960.457824
0.025440	0.004159	-14044.443535
0.025480	0.003109	-22904.935982
0.025520	0.006074	-20068.870468
0.025560	0.002891	-10845.774336
0.025600	0.001270	-20445.849940
0.025640	0.002373	-20596.625522
0.025680	-0.003488	-15503.059120
0.025720	0.001049	-17498.311305
0.025760	0.001530	-18964.625311
0.025800	-0.001068	-18866.847273
0.025840	0.000461	-10353.658915
0.025880	0.000748	-20811.322300
0.025920	-0.001718	-24030.574644
0.025960	-0.003756	-13801.157256
0.026000	0.001222	-17748.550473
0.026040	0.003507	-22436.920668
0.026080	0.002218	-17251.540478
0.026120	0.005553	-22887.723936
0.026160	0.005562	-17660.431927
0.026200	0.001772	-11318.149387
0.026240	0.001218	-13173.695508
0.026280	0.005945	-24131.675157
0.026320	0.005010	-14194.506000
0.026360	0.009911	-16552.361870
0.026400	0.008186	-10483.543416
0.026440	0.008224	-24202.354756
0.026480	0.007121	-19488.328564
0.026520	0.009011	-20564.405608
0.026560	0.007889	-13133.161300
0.026600	0.010306	-11328.343716
0.026640	0.006370	-15874.998153
0.026680	0.002476	-24195.288417
0.026720	0.001433	-13660.284273
0.026760	0.003413	-14487.240446
0.026800	0.004301	-16493.124554
0.026840	0.006666	-18261.621804
0.026880	0.008045	-17601.956349
0.026920	0.003869	-20427.357525
0.026960	0.006004	-16150.212616
0.027000	0.006336	-21765.164642
0.027040	0.004460	-23805.715951
0.027080	0.000925	-11336.771460
0.027120	0.004690	-20161.283923
0.027160	0.003778	-20540.386538
0.027200	0.004306	-19860.121732
0.027240	0.002107	-13368.716745
0.027280	0.007183	-22043.215365
0.027320	0.004166	-18323.436064
0.027360	0.003047	-17750.851896
0.027400	0.004302	-21451.069106
0.027440	0.004063	-19185.626690
0.027480	0.004365	-17079.387600
0.027520	0.005026	-22420.535188
0.027560	0.006246	-18536.090736
0.027600	0.004437	-10394.808996
0.027640	0.005116	-17093.034062
0.027680	0.006794	-20236.144980
0.027720	0.004946	-20721.031989
0.027760	0.002053	-19136.697153
0.027800	0.005280	-14091.233721
0.027840	0.002644	-16054.120128
0.027880	-0.000333	-19403.516287
0.027920	0.000255	-18282.739785
0.027960	0.000371	-17197.457052
0.028000	-0.001398	-11307.063662
0.028040	0.000495	-16073.374281
0.028080	-0.000263	-15044.525018
0.028120	-0.001136	-17095.886529
0.028160	-0.002290	-17960.248920
0.028200	0.001645	-16296.450182
0.028240	-0.002337	-20486.141040
0.028280	-0.003505	-16918.271824
0.028320	-0.001327	-17550.433660
0.028360	-0.003267	-17950.249077
0.028400	0.001023	-16034.817352
0.028440	0.000640	-12948.123698
0.028480	0.004373	-22397.164406
0.028520	0.002075	-16962.436444
0.028560	0.001127	-25350.780741
0.028600	-4.518570E-5	-16830.023620
0.028640	0.004847	-19922.568074
0.028680	0.001084	-14169.644155
0.028720	0.004803	-23908.502013
0.028760	0.006539	-15189.093242
0.028800	0.007431	-24170.961410
0.028840	0.001764	-21281.865938
0.028880	0.003573	-25503.711880
0.028920	0.000507	-22449.448833
0.028960	0.001267	-11426.510726
0.029000	0.001270	-15287.649225
0.029040	0.005006	-18282.318398
0.029080	0.000516	-18981.480799
0.029120	-0.000842	-14667.399681
0.029160	-0.002970	-12251.246512
0.029200	0.000324	-16702.294677
0.029240	-0.003019	-15210.616404
0.029280	-0.001898	-9500.690186
0.029320	0.002943	-20044.235524
0.029360	0.002226	-15906.861508
0.029400	-0.004092	-14020.651365
0.029440	-0.003337	-16752.731484
0.029480	-0.001235	-17477.874026
0.029520	-0.003081	-16304.099980
0.029560	0.003103	-18698.503087
0.029600	0.003862	-11627.301727
0.029640	0.004198	-19375.753353
0.029680	0.002445	-23870.723030
0.029720	0.002182	-11551.468238
0.029760	0.003246	-19217.230730
0.029800	0.001960	-17537.467900
0.029840	0.002914	-23256.599808
0.029880	0.008392	-22795.002544
0.029920	0.006175	-24594.342096
0.029960	0.004888	-24544.391505
0.030000	0.006805	-18670.821189
0.030040	0.007379	-20315.057836
0.030080	0.004757	-20874.514173
0.030120	0.004097	-12888.286716
0.030160	0.006835	-19392.252283
0.030200	0.007082	-13701.888156
0.030240	0.005178	-15653.332279
0.030280	0.005278	-14211.993568
0.030320	-0.000993	-20069.113576
0.030360	0.000939	-17682.052332
0.030400	-0.000850	-11397.451216
0.030440	0.004534	-16868.353648
0.030480	0.006058	-12881.739007
0.030520	0.003237	-17640.788800
0.030560	0.000601	-17466.658644
0.030600	0.000938	-5972.528611
0.030640	0.001445	-14391.342444
0.030680	0.006497	-22499.269766
0.030720	0.007589	-19197.506568
0.030760	0.006585	-13818.725860
0.030800	0.006190	-20625.685032
0.030840	0.006226	-16418.895578
0.030880	0.006637	-19069.226580
0.030920	0.005375	-18770.527884
0.030960	0.008737	-17310.129506
0.031000	0.005047	-9933.001039
0.031040	0.003400	-16696.233184
0.031080	0.001172	-16394.098562
0.031120	0.002750	-20875.664884
0.031160	0.005243	-15903.441789
0.031200	0.005117	-13414.761400
0.031240	0.004207	-19203.746340
0.031280	0.003351	-21176.357066
0.031320	0.000328	-15569.378983
0.031360	0.001425	-13100.001369
0.031400	0.006709	-12625.292481
0.031440	0.002101	-17771.386418
0.031480	0.002260	-19238.300090
0.031520	0.001760	-15219.984165
0.031560	-0.001938	-18192.173952
0.031600	-0.002995	-17327.438796
0.031640	0.002712	-15866.181436
0.031680	5.414618E-6	-17410.290002
0.031720	-0.002383	-17957.461281
0.031760	-0.001725	-25656.869920
0.031800	0.002192	-17959.082001
0.031840	0.001612	-21606.350289
0.031880	0.001971	-15746.475057
0.031920	0.002014	-21574.616592
0.031960	-0.000972	-13456.883913
0.032000	-0.004259	-8778.432525
0.032040	0.000656	-21790.804432
0.032080	0.006803	-14452.638074
0.032120	0.006359	-18243.307668
0.032160	0.003299	-21076.990723
0.032200	0.004591	-23827.368770
0.032240	0.001462	-16681.841191
0.032280	-0.001490	-23067.234883
0.032320	0.001652	-27102.584575
0.032360	0.002750	-23245.141317
0.032400	0.001913	-19960.557751
0.032440	-0.002903	-22994.918356
0.032480	-0.000756	-22813.332888
0.032520	-0.001803	-14442.670646
0.032560	-0.001917	-22558.831226
